"Betfair: Exchange Streaming",1.0.1423,"API to receive streamed updates. This is an ssl socket connection of CRLF delimited json messages (see RequestMessage & ResponseMessage)","26-11-2017 18:06:14","27-11-2017 12:30:31"
BigOven,partner,"#Documentation

This is the documentation for the partner endpoint of the BigOven Recipe and Grocery List API.

The update brings with it Swagger-based documentation. [Swagger](http://swagger.io) is an emerging standard for describing REST-based APIs, and with this Swagger-compliant endpoint (above), you can make ready-to-go interface libraries for your code via [swagger-codegen](https://github.com/swagger-api/swagger-codegen). For instance, it's easy to generate libraries for Node.js, Java, Ruby, ASP.NET MVC, jQuery, php and more!

You can also try out the endpoint calls with your own api_key right here on this page. Be sure to enter your api_key above to use the ""Try it out!"" buttons on this page.

##Start Here

Developers new to the BigOven API should start with this version, not with the legacy API. We'll be making improvements to this API over time, and doing only bug fixes on the v1 API.



To pretend you're a BigOven user (for instance, to get your recently viewed recipes or your grocery list), you need to pass in Basic Authentication information in the header, just as with the v1 API. We do now require that you make all calls via https. You need to pass your api_key in with every call, though this can now be done on the header (send a request header ""X-BigOven-API-Key"" set to your api_key value, e.g., Request[""X-BigOven-API-Key""]=""your-key-here"".)

##Migration Notes

For existing partners, we encourage you to [migrate](http://api2.bigoven.com), and while at this writing we have no hard-and-fast termination date for the v1 API, we strongly prefer that you migrate by January 1, 2017. While the changes aren't overly complex, there are several breaking changes, including refactoring of recipe search and results and removal of support for XML. This is not a simply plug-and-play replacement to the v1 API. With respect to an exclusive focus on JSON, the world has spoken, and it prefers JSON for REST-based API's. We've taken numerous steps to refactor the API to make it more REST-compliant. Note that this v2 API will be the preferred API from this point onward, so we encourage developers to migrate to this new format. We have put together some [migration notes](/web/documentation/migration-to-v2) that we encourage you to read carefully.

##Photos

See our [photos documentation](http://api2.bigoven.com/web/documentation/recipe-images). 

For more information on usage of this API, including features, pricing, rate limits, terms and conditions, please visit the [BigOven API website](http://api2.bigoven.com).","06-04-2016 00:54:25","11-12-2017 13:15:36"
"BikeWise API v2",v2,"<p>This is an API for accessing information about bicycling related incidents. You can find the source code on <a href=""https://github.com/bikeindex/bikewise"">GitHub</a>.</p>
","13-07-2015 11:41:15","20-11-2017 15:10:56"
Bitbucket,2.0,"Code against the Bitbucket API to automate simple tasks, embed Bitbucket data into your own site, build mobile or desktop apps, or even add custom UI add-ons into Bitbucket itself using the Connect framework.","09-09-2016 08:57:20","30-05-2017 13:23:20"
"Blazemeter API Explorer",4,"Live API Documentation","28-11-2017 18:45:29","05-02-2018 08:23:20"
"IBM Containers",3.0.0,"Containers are virtual software objects that include all the elements that an app needs to run. A container has the benefits of resource isolation and allocation but is more portable and efficient than, for example, a virtual machine.

 This documentation describes the IBM Containers API, which is based on the Docker Remote API. The API provides endpoints that you can use to create and manage your single containers and container groups in Bluemix. Endpoints are summarized under the following tags:

- **Authentication**: Retrieve and refresh your TLS certificates.
- **Private Docker images registry**: Create your own private Docker images registry in Bluemix by setting a namespace for your organization.
- **Images**: View, build, and push your images to your private Bluemix registry so you can use them with IBM Containers. You can also scan your container images with the Vulnerability Advisor against standard policies set by the organization manager and a database of known Ubuntu issues.
- **Single Containers**: Create and manage single containers in Bluemix. Use a single container to implement short-lived processes or to run simple tests as you develop an app or service. To make your single container available from the internet, review the `Public IP addresses` endpoints.
- **Container Groups**: Create and manage your container groups in Bluemix. A container group consists of multiple single containers that are all created from the same container image and as a consequence are configured in the same way. Container groups offer further options at no cost to make your app highly available. These options include in-built load balancing, auto-recovery of unhealthy container instances, and auto-scaling of container instances based on CPU and memory usage. Map a public route to your container group to make your app accessible from the internet.
- **Public IP addresses**: Use these endpoints to request public IP addresses for your space. You can bind this IP address to your container to make your container accessible from the internet.
- **File shares**: Create, list and delete file shares in a space. A file share is a NFS storage system that hosts Docker volumes.
- **Volumes**: Create and manage container volumes in your space to persist the data of your containers.


 Each API request requires an HTTP header that includes the 'X-Auth-Token’ and 'X-Auth-Project-Id’ parameter.

- **X-Auth-Token**: The JSON web token (JWT) that you receive when logging into the Bluemix platform. It allows you to use the IBM Containers REST API, access services, and resources. Run `cf oauth-token` to retrieve your access token information.
- **X-Auth-Project-Id**: The unique ID of your organization space where you want to create or work with your containers. Run `cf space <space_name> --guid`, where `<space_name>` is the name of your space, to retrieve your space ID.


 For further information about how containers work in the IBM Containers service, review the documentation under https://new-console.ng.bluemix.net/docs/containers/container_index.html.","13-02-2017 12:25:20","09-11-2017 17:09:18"
Botify,1.0.0,"Botify Saas API","21-02-2016 16:54:05","19-02-2018 08:08:39"
"Box 2.0 Authorization",2.0,"The Box Authorization API gives you access to authenticate and authorize an application to work with the Box APIs","30-05-2017 11:13:24","30-05-2017 11:13:24"
"Box 2.0",2.0,"The Box Content API gives you access to secure content management and content experience features for use in your own app. It strives to be RESTful and is organized around the main resources you’re familiar with from the Box web interface.","30-05-2017 11:13:24","27-06-2017 16:49:57"
"Box 2.0 OAuth2 Token",2.0,"The Box Token API provides methods to retrieve an access token and revoke an access token. An access token is a data string that enables Box to verify that a request belongs to an authorized session. In the normal order of operations you will being by requesting authentication from the Box.","30-05-2017 11:13:24","27-06-2017 16:49:57"
"Box 2.0 Uploads",2.0,"The Box Uploads API allows users to add a new file or add a new file version in the same way as uploading file.","30-05-2017 11:13:24","11-07-2017 07:50:08"
"BrandLovers Marketplace API V1",1.0.0,"Allows sellers to: 1) Load products definitions to the BrandLovers marktplace. 2) Receive and update orders status. 3) Receive and update shipping information. 4) Receive and update customer tickets. All requests consume and return application/json content. All request must be authenticated and use HTTPS.","14-06-2016 11:22:01","29-01-2018 11:16:07"
Brex,1.0.0,,"01-03-2018 12:40:34","01-03-2018 12:40:34"
Browshot,1.17.0,"Take screenshots of any website in real time","01-02-2017 13:18:29","04-04-2017 17:27:32"
Bufferapp,1,"Social media management for marketers and agencies","27-11-2015 02:11:59","04-04-2017 17:27:32"
Bungie.Net,2.0.0,"These endpoints constitute the functionality exposed by Bungie.net, both for more traditional website functionality and for connectivity to Bungie video games and their related functionality.","29-08-2017 05:47:57","26-10-2017 12:46:47"
CallFire,V2,CallFire,"04-09-2017 13:31:34","04-01-2018 14:42:04"
Cambase.io,1.0,"Cambase.io is a project by Evercam.io in order to make it easier for software developers to have a reliable, up to date source of model hardware information available via a public API.","13-07-2015 11:41:15","20-11-2017 15:10:56"
"EVE Swagger Interface",0.7.5,"An OpenAPI for EVE Online","11-12-2017 13:15:36","19-02-2018 08:08:39"
"Cenit IO - REST API Specification",v1,"Cenit IO is an Open Platform for Data and Business Integration (iPaaS)
","11-10-2016 20:15:56","04-04-2017 17:27:32"
"Channel 4",1.0.0,"This is the place to come for all the technical details you need to power your applications with Channel 4's deep programmes data.","27-06-2016 13:56:46","04-04-2017 17:27:32"
CircleCI,v1,"The CircleCI API is a RESTful, fully-featured API that allows you to do almost anything in CircleCI.
You can access all information and trigger all actions.
The only thing we don’t provide access to is billing functions, which must be done from the CircleCI web UI.
","16-01-2017 20:50:47","04-04-2017 17:27:32"
"REST API Version 2",2.9.66,"Circuit REST API to interact with the Circuit system.

[Learn more about the Circuit Development Community](https://www.circuit.com/web/developers/home)","11-12-2017 13:15:36","05-02-2018 08:23:20"
"Cisco PSIRT openVuln",0.0.3,"The Cisco Product Security Incident Response Team (PSIRT) openVuln API is a RESTful API that allows customers to obtain Cisco Security Vulnerability information in different machine-consumable formats. APIs are important for customers because they allow their technical staff and programmers to build tools that help them do their job more effectively (in this case, to keep up with security vulnerability information).
For more information about the Cisco PSIRT openVuln API visit https://developer.cisco.com/site/PSIRT/discover/overview

For detail steps on how to use the API go to:https://developer.cisco.com/site/PSIRT/get-started/getting-started.gsp

This is a beta release of a swagger YAML for the Cisco PSIRT openVuln API

To access the API sign in with your Cisco CCO account at http://apiconsole.cisco.com and register an application
to recieve a client_id and a client_secret

You can then get your token using curl or any other method you prefer.

'curl -s -k -H ""Content-Type: application/x-www-form-urlencoded"" -X POST -d ""client_id=<your_client_id>"" -d ""client_secret=<your_client_secret>"" -d ""grant_type=client_credentials"" https://cloudsso.cisco.com/as/token.oauth2'

You will receive an access token as demonstrated in the following example:
 '{""access_token"":""I7omWtBDAieSiUX3shOxNJfuy4J6"",""token_type"":""Bearer"",""expires_in"":3599}'

In Swagger, click on Change Authentication

enter the text ""I7omWtBDAieSiUX3shOxNJfuy4J6"" (which is the token you received)

then click on ""Try this operation""
","14-09-2016 11:20:07","04-04-2017 17:27:32"
